video_id,title,description,published_at,view_count,comment_count,duration_sec,brand,full_text,url,majority_sentiment,positive_count,negative_count,neutral_count,total_analyzed
s31bvFurK1E,Ghirardelli Makes Cookies A BITE BETTER™,"When Ghirardelli makes cookies this irresistible, dessert is simply unskippable.

Ghirardelli 60% Bittersweet Chocolate Chips are made with the highest quality ingredients, resulting in the best tasting chocolate for all of your favorite recipes. #GhirardelliBaking #aBiteBetter


https://www.ghirardelli.com",2024-08-01T08:00:29Z,42361419,23,16.0,Ghirardelli,"Ghirardelli Makes Cookies A BITE BETTER™ When Ghirardelli makes cookies this irresistible, dessert is simply unskippable.

Ghirardelli 60% Bittersweet Chocolate Chips are made with the highest quality ingredients, resulting in the best tasting chocolate for all of your favorite recipes. #GhirardelliBaking #aBiteBetter


https://www.ghirardelli.com",https://www.youtube.com/watch?v=s31bvFurK1E,Neutral,7,0,10,17
TC0zfXXiZyg,Ghirardelli Classic Chocolate Chip Cookies,"Bake some holiday cheer into your treats this year with Ghirardelli 60% Bittersweet Chocolate Chips! These decadent Chocolate Chip Cookies use Ghirardelli quality chocolate to elevate this classic cookie. They’re perfect for enjoying at home or sending to loved ones near and far! #GhirardelliBaking #aBiteBetter
Full recipe here: https://www.ghirardelli.com/chocolate-chip-cookies-rec1016-p",2020-11-03T03:08:06Z,7271602,17,42.0,Ghirardelli,"Ghirardelli Classic Chocolate Chip Cookies Bake some holiday cheer into your treats this year with Ghirardelli 60% Bittersweet Chocolate Chips! These decadent Chocolate Chip Cookies use Ghirardelli quality chocolate to elevate this classic cookie. They’re perfect for enjoying at home or sending to loved ones near and far! #GhirardelliBaking #aBiteBetter
Full recipe here: https://www.ghirardelli.com/chocolate-chip-cookies-rec1016-p",https://www.youtube.com/watch?v=TC0zfXXiZyg,Positive,7,0,3,10
m2vqu9rLRxQ,Ghirardelli One-Bowl Flourless Brownies,"Celebrate the season with Ghirardelli One-Bowl Flourless Brownies! Made with Ghirardelli 60% Bittersweet Chocolate Chips, it's a simple and indulgent recipe that you can enjoy at home or send to your loved ones! #GhirardelliBaking #aBiteBetter
Full recipe here: https://www.ghirardelli.com/Ghirardelli-One-Bowl-Flourless-Brownies",2020-11-03T02:48:25Z,12809149,12,43.0,Ghirardelli,"Ghirardelli One-Bowl Flourless Brownies Celebrate the season with Ghirardelli One-Bowl Flourless Brownies! Made with Ghirardelli 60% Bittersweet Chocolate Chips, it's a simple and indulgent recipe that you can enjoy at home or send to your loved ones! #GhirardelliBaking #aBiteBetter
Full recipe here: https://www.ghirardelli.com/Ghirardelli-One-Bowl-Flourless-Brownies",https://www.youtube.com/watch?v=m2vqu9rLRxQ,Neutral,2,1,6,9
fxaFOrGWugA,Cadbury Silk At The Museum,"It’s all about finding a way to come closer…🫶🏻 
#HowFarWillYouGoForLove",2025-06-20T04:55:46Z,69946011,311,45.0,Cadbury Silk,"Cadbury Silk At The Museum It’s all about finding a way to come closer…🫶🏻 
#HowFarWillYouGoForLove",https://www.youtube.com/watch?v=fxaFOrGWugA,Neutral,31,11,58,100
YR7oNi6YFec,"This Valentine's Day, #SayItWithSilk","We all know them as stars, but now meet them, as really cute lovers!  Hear your favourite couples talk about how they make each other’s hearts pop.🥰

This Valentine’s, don’t hold back, #SayItWithSilk 💜

Warning: prepare for major “awww” moments ahead.",2025-02-12T15:55:49Z,26466,8,131.0,Cadbury Silk,"This Valentine's Day, #SayItWithSilk We all know them as stars, but now meet them, as really cute lovers!  Hear your favourite couples talk about how they make each other’s hearts pop.🥰

This Valentine’s, don’t hold back, #SayItWithSilk 💜

Warning: prepare for major “awww” moments ahead.",https://www.youtube.com/watch?v=YR7oNi6YFec,Positive,4,1,2,7
ZPGHdKqjF_Q,Fall in Love with the New Cadbury Silk Desserts,"It’s rich. It’s gooey. It’s finally here. Dig in, to give in. #CadburySilkDesserts",2024-08-01T03:42:23Z,101494,13,45.0,Cadbury Silk,"Fall in Love with the New Cadbury Silk Desserts It’s rich. It’s gooey. It’s finally here. Dig in, to give in. #CadburySilkDesserts",https://www.youtube.com/watch?v=ZPGHdKqjF_Q,Positive,9,2,1,12
KcVTXZeCM7g,Fall in Love with the New Cadbury Silk Desserts,"It’s rich. It’s gooey. It’s finally here. Dig in, to give in. #CadburySilkDesserts",2024-08-01T03:12:24Z,77292532,452,45.0,Cadbury Silk,"Fall in Love with the New Cadbury Silk Desserts It’s rich. It’s gooey. It’s finally here. Dig in, to give in. #CadburySilkDesserts",https://www.youtube.com/watch?v=KcVTXZeCM7g,Positive,50,15,35,100
vH6uUT_OCvI,Cadbury Silk Valentine's Day - #TheStoryOfUs,"Love is all about the little things, those small unforgettable moments you share with your partner, right? 
This Valentine’s Day, to celebrate love, Cadbury Silk presents #TheStoryOfUs; where you can recreate the special moments of your love story in an animated video, crafted by the film director Zoya Akhtar and powered by AI. Doesn’t this make the perfect gift for your valentine?
So, scan a Silk pack, share your moments and create your #TheStoryOfUs and cherish all your love moments in a film!",2024-02-08T08:43:34Z,54127,43,126.0,Cadbury Silk,"Cadbury Silk Valentine's Day - #TheStoryOfUs Love is all about the little things, those small unforgettable moments you share with your partner, right? 
This Valentine’s Day, to celebrate love, Cadbury Silk presents #TheStoryOfUs; where you can recreate the special moments of your love story in an animated video, crafted by the film director Zoya Akhtar and powered by AI. Doesn’t this make the perfect gift for your valentine?
So, scan a Silk pack, share your moments and create your #TheStoryOfUs and cherish all your love moments in a film!",https://www.youtube.com/watch?v=vH6uUT_OCvI,Positive,9,4,9,22
8FMhNiKYdOw,Cadbury Silk – Your Special Moments. Crafted by Zoya. Powered by AI.,"Ultimately, it’s about the small moments with bae, isn’t it? Full of feels, full of love. 🥰
This Valentine’s Day, craft your love story in AI. #TheStoryOfUs.",2024-01-28T07:07:43Z,24257439,86,45.0,Cadbury Silk,"Cadbury Silk – Your Special Moments. Crafted by Zoya. Powered by AI. Ultimately, it’s about the small moments with bae, isn’t it? Full of feels, full of love. 🥰
This Valentine’s Day, craft your love story in AI. #TheStoryOfUs.",https://www.youtube.com/watch?v=8FMhNiKYdOw,Neutral,11,6,18,35
BJ03yU_hvoY,Cadbury Silk Valentine's Day - Unforgettable Love Tips,"What makes Valentine's Day truly unforgettable? Is it the super-unique gifts or the most amazing dates ? Of course it's all those things. But it’s also about what makes love so precious - respecting consent and boundaries. It’s the acceptance that only healthy love is true love. Come join us in turning this Valentine’s Day into a day of healthy love. Have the most unforgettable and safe Valentine's Day ever!
.
#SilkUnforgettableLoveTips #CadburySilk #ValentinesDay",2023-02-10T16:32:32Z,28926,8,126.0,Cadbury Silk,"Cadbury Silk Valentine's Day - Unforgettable Love Tips What makes Valentine's Day truly unforgettable? Is it the super-unique gifts or the most amazing dates ? Of course it's all those things. But it’s also about what makes love so precious - respecting consent and boundaries. It’s the acceptance that only healthy love is true love. Come join us in turning this Valentine’s Day into a day of healthy love. Have the most unforgettable and safe Valentine's Day ever!
.
#SilkUnforgettableLoveTips #CadburySilk #ValentinesDay",https://www.youtube.com/watch?v=BJ03yU_hvoY,Neutral,2,1,4,7
I906o8ULERE,Scan a Silk for Unforgettable Music Ideas,"Armaan Malik and Cadbury Silk have put together the most musical love tips for Valentine’s Day. Just scan a Silk to explore.
Cadburysilk.com
#SilkUnforgettableLoveTips #HowFarWillYouGoForLove?",2023-02-02T11:34:39Z,12704,7,11.0,Cadbury Silk,"Scan a Silk for Unforgettable Music Ideas Armaan Malik and Cadbury Silk have put together the most musical love tips for Valentine’s Day. Just scan a Silk to explore.
Cadburysilk.com
#SilkUnforgettableLoveTips #HowFarWillYouGoForLove?",https://www.youtube.com/watch?v=I906o8ULERE,Positive,4,0,3,7
Pu_3ApYzGWs,An Unforgettable Valentine's Day Gift,"This Valentine's Day, how far will you go for love? For more adorable ideas and unforgettable love tips, just scan the QR code on the Silk pack. 
cadburysilk.com
#UnforgettableLoveTips #HowFarWillYouGoForLove?",2023-01-27T06:03:48Z,15310616,499,30.0,Cadbury Silk,"An Unforgettable Valentine's Day Gift This Valentine's Day, how far will you go for love? For more adorable ideas and unforgettable love tips, just scan the QR code on the Silk pack. 
cadburysilk.com
#UnforgettableLoveTips #HowFarWillYouGoForLove?",https://www.youtube.com/watch?v=Pu_3ApYzGWs,Neutral,28,15,57,100
tADXlHPC3IM,Timeless Love,Love makes us do impossible things! How far will you go for love? #SforLove #Howfarwillyougoforlove #CadburySilk,2022-11-02T05:26:58Z,14997448,519,40.0,Cadbury Silk,Timeless Love Love makes us do impossible things! How far will you go for love? #SforLove #Howfarwillyougoforlove #CadburySilk,https://www.youtube.com/watch?v=tADXlHPC3IM,Neutral,37,9,54,100
lOsRB9s6d3M,Love v/s Time! Who will win?,"We're adding a new romantic gesture to our list of swoon-worthy acts. 
How far will you go for love? #SforLove #Howfarwillyougoforlove #CadburySilk",2022-11-01T08:06:57Z,15506515,243,60.0,Cadbury Silk,"Love v/s Time! Who will win? We're adding a new romantic gesture to our list of swoon-worthy acts. 
How far will you go for love? #SforLove #Howfarwillyougoforlove #CadburySilk",https://www.youtube.com/watch?v=lOsRB9s6d3M,Positive,59,6,35,100
kN9uRsixdAw,The new dessert to share is love's new look,"Silk has a new look! So foodies, get ready to melt into a whole lot of love.
#SForLove",2022-10-01T11:06:09Z,816285,7,13.0,Cadbury Silk,"The new dessert to share is love's new look Silk has a new look! So foodies, get ready to melt into a whole lot of love.
#SForLove",https://www.youtube.com/watch?v=kN9uRsixdAw,Positive,6,1,0,7
mBNBsZdMm-s,Cadbury | Yours Always | Birthday,There's always been a glass and a half in everyone.,2024-01-15T10:36:17Z,9553992,247,30.0,Cadbury,Cadbury | Yours Always | Birthday There's always been a glass and a half in everyone.,https://www.youtube.com/watch?v=mBNBsZdMm-s,Positive,37,33,30,100
8doARrlLbiI,Cadbury Secret Santa Postal Service,"What if you could send a free chocolate bar, in secret, to someone special? What if you could do it from a poster? Look out for a Cadbury Postal Service near you…",2023-11-10T14:47:33Z,4402283,134,30.0,Cadbury,"Cadbury Secret Santa Postal Service What if you could send a free chocolate bar, in secret, to someone special? What if you could do it from a poster? Look out for a Cadbury Postal Service near you…",https://www.youtube.com/watch?v=8doARrlLbiI,Neutral,11,21,25,57
IeXg8cX4kro,Cadbury Pots of Joy- Spoonable,"Cadbury Pots of Joy are delicious smooth chocolate desserts that are like Cadbury Dairy Milk, but Spoonable.",2023-07-14T13:31:49Z,31926,21,6.0,Cadbury,"Cadbury Pots of Joy- Spoonable Cadbury Pots of Joy are delicious smooth chocolate desserts that are like Cadbury Dairy Milk, but Spoonable.",https://www.youtube.com/watch?v=IeXg8cX4kro,Positive,9,4,3,16
fHO2arEgxx0,"RAISINS, BUT ACTUALLY TASTY | CADBURY BRUNCH RAISIN",Raisins but actually tasty.,2023-04-24T11:38:43Z,1377288,136,24.0,Cadbury,"RAISINS, BUT ACTUALLY TASTY | CADBURY BRUNCH RAISIN Raisins but actually tasty.",https://www.youtube.com/watch?v=fHO2arEgxx0,Negative,13,34,28,75
BLA_OEZdy70,"OATS, BUT ACTUALLY TASTY | CADBURY BRUNCH OATS",Oats but actually tasty.,2023-04-24T11:38:06Z,1241122,65,24.0,Cadbury,"OATS, BUT ACTUALLY TASTY | CADBURY BRUNCH OATS Oats but actually tasty.",https://www.youtube.com/watch?v=BLA_OEZdy70,Negative,14,21,9,44
PM7Kd-hgK1g,Become A Supporter & A Half,"Buy a Cadbury product & support grassroots women’s football.
See in-store for details or visit www.womensfootball.cadbury.ie",2023-04-06T07:44:30Z,5121,9,30.0,Cadbury,"Become A Supporter & A Half Buy a Cadbury product & support grassroots women’s football.
See in-store for details or visit www.womensfootball.cadbury.ie",https://www.youtube.com/watch?v=PM7Kd-hgK1g,Neutral,3,2,4,9
BI8--KAf3Rk,Become A Supporter & A Half,"Buy a Cadbury product & support grassroots women’s football.
See in-store for details or visit www.womensfootball.cadbury.ie",2023-04-06T07:39:49Z,6303,11,31.0,Cadbury,"Become A Supporter & A Half Buy a Cadbury product & support grassroots women’s football.
See in-store for details or visit www.womensfootball.cadbury.ie",https://www.youtube.com/watch?v=BI8--KAf3Rk,Neutral,1,1,6,8
SMRRW1vUP3M,Join the Cadbury Worldwide Hide,"What if you could hide an Easter egg anywhere in the world for someone you love? Well, you can. Join the Cadbury Worldwide Hide today.",2023-03-20T16:03:49Z,38407,10,32.0,Cadbury,"Join the Cadbury Worldwide Hide What if you could hide an Easter egg anywhere in the world for someone you love? Well, you can. Join the Cadbury Worldwide Hide today.",https://www.youtube.com/watch?v=SMRRW1vUP3M,Neutral,3,1,5,9
RE9nuNbkIpc,Be a Cadbury St. Patrick’s Daymaker & make someone else's,St. Patrick’s Day is all about celebrating Irishness and generosity. That’s where Cadbury’s new tradition of St. Patrick’s Daymaking comes in. What could be more Irish than making someone’s day?,2023-02-17T09:00:13Z,8760,7,7.0,Cadbury,Be a Cadbury St. Patrick’s Daymaker & make someone else's St. Patrick’s Day is all about celebrating Irishness and generosity. That’s where Cadbury’s new tradition of St. Patrick’s Daymaking comes in. What could be more Irish than making someone’s day?,https://www.youtube.com/watch?v=RE9nuNbkIpc,Negative,0,3,3,6
kS2sIXrtX_8,Planters Snack Parade - Boardroom,"Planters Snack Parade through boardroom. 

https://www.facebook.com/MrPeanutUK/  @MrPeanutUK
http://www.heinz.co.uk/Products/Planters",2017-01-06T12:54:27Z,2186927,26,10.0,Planters UK,"Planters Snack Parade - Boardroom Planters Snack Parade through boardroom. 

https://www.facebook.com/MrPeanutUK/  @MrPeanutUK
http://www.heinz.co.uk/Products/Planters",https://www.youtube.com/watch?v=kS2sIXrtX_8,Positive,8,7,6,21
pDVHlusDFA0,Planters Snack Parade - Lounge,"Planters snack parade through lounge.

https://www.facebook.com/MrPeanutUK/  @MrPeanutUK
http://www.heinz.co.uk/Products/Planters",2017-01-06T12:54:07Z,2233013,21,10.0,Planters UK,"Planters Snack Parade - Lounge Planters snack parade through lounge.

https://www.facebook.com/MrPeanutUK/  @MrPeanutUK
http://www.heinz.co.uk/Products/Planters",https://www.youtube.com/watch?v=pDVHlusDFA0,Neutral,6,2,8,16
BoBfxXJC434,Planters Snack Parade,"Planters Parade through boardroom, lounge and park.

https://www.facebook.com/MrPeanutUK/  @MrPeanutUK
http://www.heinz.co.uk/Products/Planters",2017-01-06T12:53:33Z,4337522,125,30.0,Planters UK,"Planters Snack Parade Planters Parade through boardroom, lounge and park.

https://www.facebook.com/MrPeanutUK/  @MrPeanutUK
http://www.heinz.co.uk/Products/Planters",https://www.youtube.com/watch?v=BoBfxXJC434,Neutral,30,20,39,89
e3BInUmT1CQ,Mr Peanut's #NUTWATCH - Friday. 3PM!,"I'm getting ready! Follow me on Facebook for the big reveal…
#NUTWATCH. FRIDAY. 3PM.
https://www.facebook.com/MrPeanutUK/ @MrPeanutUK",2016-10-13T07:19:47Z,924590,8,32.0,Planters UK,"Mr Peanut's #NUTWATCH - Friday. 3PM! I'm getting ready! Follow me on Facebook for the big reveal…
#NUTWATCH. FRIDAY. 3PM.
https://www.facebook.com/MrPeanutUK/ @MrPeanutUK",https://www.youtube.com/watch?v=e3BInUmT1CQ,Positive,2,1,2,5
E9mdvWluL7I,Blue Diamond Crave Victoriously (Commercial Series),Don't deny your cravings. Eat them. All the flavors you crave...in a superfood. Crave Victoriously.,2018-03-29T01:00:28Z,9158,7,58.0,Blue Diamond Almonds,Blue Diamond Crave Victoriously (Commercial Series) Don't deny your cravings. Eat them. All the flavors you crave...in a superfood. Crave Victoriously.,https://www.youtube.com/watch?v=E9mdvWluL7I,Neutral,1,2,4,7
N0CwNvm217A,THE Original Rice Krispies Cereal Treats Recipe,"Looking for the best homemade Rice Krispies Treats recipe? You’ve found it! Nothing beats the ooey gooey goodness of a homemade Kellogg’s Rice Krispies treat! 
This video shows you how to make the classic Original Rice Krispies Treats using just 3 simple ingredients: marshmallows, butter, and Kellogg’s® Rice Krispies® cereal.

✅ Quick & Easy
✅ No-Bake Dessert
✅ Perfect for Kids, Parties & Holidays

📋 Ingredients:
• ¼ cup butter or margarine
• 5 cups miniature or 40 regular marshmallows
• 6 cups Kellogg’s® Rice Krispies® cereal

👨‍🍳 Instructions:
1. Melt butter in a large saucepan over low heat.
2. Add marshmallows and stir until completely melted.
3. Remove from heat and mix in Kellogg’s® Rice Krispies® cereal. Stir until well coated.
4. Using buttered spatula, press into a greased 13” x 9” pan. Let cool.
5. Cut, serve, and enjoy!

✨ Whether you're making these for a bake sale, a family gathering, or just a nostalgic snack, this original Rice Krispies Treats recipe is a guaranteed crowd-pleaser.

🎥 Watch now to learn how to make THE Original Rice Krispies Treats step by step!
🔔 Subscribe for more easy dessert recipes, snack ideas, and classic treats!
🔗 Discover more no-bake dessert recipes at: http://ricekrispies.us
© 2025 WK Kellogg NA LLC

#RiceKrispiesTreats #NoBakeDessert #EasyRecipes #ClassicSnacks #HomemadeTreats #MarshmallowBars #RiceKrispiesRecipe",2025-04-22T14:42:22Z,103516,38,29.0,Rice Krispies,"THE Original Rice Krispies Cereal Treats Recipe Looking for the best homemade Rice Krispies Treats recipe? You’ve found it! Nothing beats the ooey gooey goodness of a homemade Kellogg’s Rice Krispies treat! 
This video shows you how to make the classic Original Rice Krispies Treats using just 3 simple ingredients: marshmallows, butter, and Kellogg’s® Rice Krispies® cereal.

✅ Quick & Easy
✅ No-Bake Dessert
✅ Perfect for Kids, Parties & Holidays

📋 Ingredients:
• ¼ cup butter or margarine
• 5 cups miniature or 40 regular marshmallows
• 6 cups Kellogg’s® Rice Krispies® cereal

👨‍🍳 Instructions:
1. Melt butter in a large saucepan over low heat.
2. Add marshmallows and stir until completely melted.
3. Remove from heat and mix in Kellogg’s® Rice Krispies® cereal. Stir until well coated.
4. Using buttered spatula, press into a greased 13” x 9” pan. Let cool.
5. Cut, serve, and enjoy!

✨ Whether you're making these for a bake sale, a family gathering, or just a nostalgic snack, this original Rice Krispies Treats recipe is a guaranteed crowd-pleaser.

🎥 Watch now to learn how to make THE Original Rice Krispies Treats step by step!
🔔 Subscribe for more easy dessert recipes, snack ideas, and classic treats!
🔗 Discover more no-bake dessert recipes at: http://ricekrispies.us
© 2025 WK Kellogg NA LLC

#RiceKrispiesTreats #NoBakeDessert #EasyRecipes #ClassicSnacks #HomemadeTreats #MarshmallowBars #RiceKrispiesRecipe",https://www.youtube.com/watch?v=N0CwNvm217A,Positive,14,1,6,21
ewowShd6X8w,Weetabix - Wolf TV advert,"Watch our new TV advert, Wolf, which adds a Weetabix twist to the classic tale of the 3 little pigs and the big bad wolf.",2022-05-13T15:08:40Z,147870,288,31.0,WeetabixFoodCo,"Weetabix - Wolf TV advert Watch our new TV advert, Wolf, which adds a Weetabix twist to the classic tale of the 3 little pigs and the big bad wolf.",https://www.youtube.com/watch?v=ewowShd6X8w,Neutral,22,24,54,100
52Rhd4aMfVk,Weetabix - Wolf TV advert 20s,"Watch our new TV advert, Wolf, which adds a Weetabix twist to the classic tale of the 3 little pigs and the big bad wolf.",2022-05-13T15:06:26Z,39943,45,20.0,WeetabixFoodCo,"Weetabix - Wolf TV advert 20s Watch our new TV advert, Wolf, which adds a Weetabix twist to the classic tale of the 3 little pigs and the big bad wolf.",https://www.youtube.com/watch?v=52Rhd4aMfVk,Neutral,6,8,9,23
pMScKi05RNU,"Weetabix Melts | 20"" Advert",,2021-07-21T11:39:50Z,26537,12,21.0,WeetabixFoodCo,"Weetabix Melts | 20"" Advert ",https://www.youtube.com/watch?v=pMScKi05RNU,Neutral,2,4,5,11
gJ9IGDwNWR4,Alpen - Up and Alpen TV advert,Our new Alpen TV ad shows how Alpen muesli can give everyone the endurance to climb their own personal mountains. It's part of our new Up and Alpen campaign and shows an energetic alpine ram help a man conquer his day the alpine way.,2021-06-08T09:39:53Z,15497,9,21.0,WeetabixFoodCo,Alpen - Up and Alpen TV advert Our new Alpen TV ad shows how Alpen muesli can give everyone the endurance to climb their own personal mountains. It's part of our new Up and Alpen campaign and shows an energetic alpine ram help a man conquer his day the alpine way.,https://www.youtube.com/watch?v=gJ9IGDwNWR4,Neutral,2,2,4,8
QoiYfsKgVG8,Ready Brek Central Heating For Everyone,,2019-09-27T11:33:50Z,783951,33,20.0,WeetabixFoodCo,Ready Brek Central Heating For Everyone ,https://www.youtube.com/watch?v=QoiYfsKgVG8,Positive,11,2,10,23
wgY1TNCGK8g,Weetabix Chocolate Flavour,"Why not explore the tasty Weetabix range including the great taste of chocolate, and made with 100% wholegrain wheat – a tasty way to start your day. It doesn't get better than that!

Fee Fi Fo Fix! Have you had your Weetabix? 

For more information on our range of Weetabix cereals visit us at www.weetabix.co.uk or www.facebook.com/weetabix.uk",2018-02-26T14:19:18Z,70776,15,21.0,WeetabixFoodCo,"Weetabix Chocolate Flavour Why not explore the tasty Weetabix range including the great taste of chocolate, and made with 100% wholegrain wheat – a tasty way to start your day. It doesn't get better than that!

Fee Fi Fo Fix! Have you had your Weetabix? 

For more information on our range of Weetabix cereals visit us at www.weetabix.co.uk or www.facebook.com/weetabix.uk",https://www.youtube.com/watch?v=wgY1TNCGK8g,Positive,6,0,3,9
X7SnN0s9Kyw,New Weetabix Additions Advert 2017 - Jack,"Try new Weetabix Additions, made with delicious fruit pieces.

Fee Fi Fo Fix. Have you had your Weetabix?

Watch Jack, the new 2017 Weetabix advert.

Fee Fi Fo Fix. Have you had your Weetabix?

For more information on our range of Weetabix cereals visit us at www.weetabix.co.uk or www.facebook.com/weetabix.uk",2017-03-09T14:50:27Z,62440,8,30.0,WeetabixFoodCo,"New Weetabix Additions Advert 2017 - Jack Try new Weetabix Additions, made with delicious fruit pieces.

Fee Fi Fo Fix. Have you had your Weetabix?

Watch Jack, the new 2017 Weetabix advert.

Fee Fi Fo Fix. Have you had your Weetabix?

For more information on our range of Weetabix cereals visit us at www.weetabix.co.uk or www.facebook.com/weetabix.uk",https://www.youtube.com/watch?v=X7SnN0s9Kyw,Neutral,2,2,3,7
11z_kZkCR34,Weetabix Advert 2017 - Jack,"Watch Jack, the new 2017 Weetabix advert.

Fee Fi Fo Fix. Have you had your Weetabix?

For more information on our range of Weetabix cereals visit us at www.weetabix.co.uk or www.facebook.com/weetabix.uk",2017-03-06T10:23:47Z,292826,235,30.0,WeetabixFoodCo,"Weetabix Advert 2017 - Jack Watch Jack, the new 2017 Weetabix advert.

Fee Fi Fo Fix. Have you had your Weetabix?

For more information on our range of Weetabix cereals visit us at www.weetabix.co.uk or www.facebook.com/weetabix.uk",https://www.youtube.com/watch?v=11z_kZkCR34,Neutral,33,16,51,100
p8EPiQkn2ks,Quaker Oats | #ShowUsYourOats TV Ad,"To #ShowUsYourOats simply create, snap & share your most inspiring bowl to win £10,000 each week.
How to enter:
1. Create your inspiring bowl
2. Snap a photo of it
3. Share at www.quaker.co.uk/ShowUsYourOats     

Purchase necessary. 18+. Closing date 11.03.2018. T&Cs apply: https://showusyouroats.quaker.co.uk/terms-and-conditions",2018-01-04T09:03:08Z,54038,14,30.0,Quaker Oats,"Quaker Oats | #ShowUsYourOats TV Ad To #ShowUsYourOats simply create, snap & share your most inspiring bowl to win £10,000 each week.
How to enter:
1. Create your inspiring bowl
2. Snap a photo of it
3. Share at www.quaker.co.uk/ShowUsYourOats     

Purchase necessary. 18+. Closing date 11.03.2018. T&Cs apply: https://showusyouroats.quaker.co.uk/terms-and-conditions",https://www.youtube.com/watch?v=p8EPiQkn2ks,Negative,2,7,3,12
zjkbaPCN1m4,What’s behind mankind’s greatest adventure?,"The morning Buzz Aldrin walked on the moon he set himself up with oats, he still does today with Quaker Oats So Simple.",2016-11-05T17:10:07Z,1556658,39,38.0,Quaker Oats,"What’s behind mankind’s greatest adventure? The morning Buzz Aldrin walked on the moon he set himself up with oats, he still does today with Quaker Oats So Simple.",https://www.youtube.com/watch?v=zjkbaPCN1m4,Neutral,0,7,11,18
pgFcuTcAwck,Knorr Noodles x Pandamart,"Hamaray reality show mai if someone had to be the Diva it would be me and saim for sure but the HERO would for sure be the midnight knorr noodle session

And because every batman has its robin, PANDAMART would be robin for sure

#KnorrNoodles #KnorrxPandamart",2026-03-13T05:26:16Z,2914040,27,71.0,Knorr Noodles,"Knorr Noodles x Pandamart Hamaray reality show mai if someone had to be the Diva it would be me and saim for sure but the HERO would for sure be the midnight knorr noodle session

And because every batman has its robin, PANDAMART would be robin for sure

#KnorrNoodles #KnorrxPandamart",https://www.youtube.com/watch?v=pgFcuTcAwck,Negative,7,13,7,27
d-0UfpiH-Cg,Knorr | Back to School | Spinach Noodles,"Turn lunchbox into a nutritious treat with Knorr! Try Power-packed Spinach noodles recipe, perfect for a lunchtime meal.

Ingredients: 
Knorr Chicken Noodles 1 Pack
Minced Chicken  25 g
Spinach (Blanched and Chopped) 20 g
Garlic (Chopped) 5 g
Onion (Chopped) 10 g
Oil 10 g (2 tsp)
Cream 10 g (2 tsp)
Milk 30 ml 
Oregano 0.2 g
White Pepper 0.2 g

Directions: 
1. Boil the noodles in 400 ml water without tastemaker, once boiled drain the water and keep noodles aside.
2. Heat the oil in a wok/pan.
3. Stir-fry garlic and onion for a few seconds. Add minced chicken and cook until done. 
4. Add spinach and cook for another minute. 
5. Then add cream and milk and stir well to combine. Season now with Chicken Noodle Tastemaker. 
6. You can add white pepper as per your taste.
7. Add the noodles, and stir-fry well. Top-up with ground oregano.

Your delicious lunch box with Power-packed Spinach Noodles is ready!",2024-08-16T08:39:00Z,112519,13,15.0,Knorr Noodles,"Knorr | Back to School | Spinach Noodles Turn lunchbox into a nutritious treat with Knorr! Try Power-packed Spinach noodles recipe, perfect for a lunchtime meal.

Ingredients: 
Knorr Chicken Noodles 1 Pack
Minced Chicken  25 g
Spinach (Blanched and Chopped) 20 g
Garlic (Chopped) 5 g
Onion (Chopped) 10 g
Oil 10 g (2 tsp)
Cream 10 g (2 tsp)
Milk 30 ml 
Oregano 0.2 g
White Pepper 0.2 g

Directions: 
1. Boil the noodles in 400 ml water without tastemaker, once boiled drain the water and keep noodles aside.
2. Heat the oil in a wok/pan.
3. Stir-fry garlic and onion for a few seconds. Add minced chicken and cook until done. 
4. Add spinach and cook for another minute. 
5. Then add cream and milk and stir well to combine. Season now with Chicken Noodle Tastemaker. 
6. You can add white pepper as per your taste.
7. Add the noodles, and stir-fry well. Top-up with ground oregano.

Your delicious lunch box with Power-packed Spinach Noodles is ready!",https://www.youtube.com/watch?v=d-0UfpiH-Cg,Neutral,3,1,4,8
v_lpy3mvACA,Mayonnaise is officially a musical instrument!,We’ve done it! In partnership with Northumbria University it’s been confirmed that mayonnaise is officially a musical instrument. Play your mayo and share it with us #Hellmanns #MayoIsAnInstrument,2026-03-27T12:01:35Z,4832,9,11.0,Hellmanns,Mayonnaise is officially a musical instrument! We’ve done it! In partnership with Northumbria University it’s been confirmed that mayonnaise is officially a musical instrument. Play your mayo and share it with us #Hellmanns #MayoIsAnInstrument,https://www.youtube.com/watch?v=v_lpy3mvACA,Neutral,2,0,6,8
QDjY6zg9_l0,Lemon Dill Dip Recipe Hack 🍋,"This simple, high-flavor Lemon Dill Dip made with Hellmann’s Mayonnaise looks as good as it tastes.",2026-03-12T14:08:51Z,18192,7,10.0,Hellmanns,"Lemon Dill Dip Recipe Hack 🍋 This simple, high-flavor Lemon Dill Dip made with Hellmann’s Mayonnaise looks as good as it tastes.",https://www.youtube.com/watch?v=QDjY6zg9_l0,Neutral,0,1,6,7
